name,description,gx_media_links,WKT,longitude,latitude
"Bergische Sonne ","<a href=""https://www.youtube.com/watch?v=WpX3mKAj9Jw""><img src=""https://img.youtube.com/vi/WpX3mKAj9Jw/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/WpX3mKAj9Jw"">https://www.youtube.com/embed/WpX3mKAj9Jw</a><br><br>wird extrem bewacht   wurden direkt erwischt viele kameras SIEHE BILDER  ( Video ist schon Paar jahre alt ) Bilder sind Aktuell                  https://www.facebook.com/groups/630193237595288/permalink/633078813973397/<br><br><img src=""https://doc-0s-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/amiadk2n6c5i9tisen4musa7oc/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8Pis-CzM1TZHOwMdU-7WiJUoA9PCxEcuLTTr2YcxEMfKlFb47oO7h6OrIXLlyVge8a9CsLuoNVQvK7HWrSQjBxPiRopNTNZNjKdTV3PWRdGLUiIYXJJHuL8E_khZ0ijhXGL7W3C6GWL9qZN39zurOnSpw2uUFmZZ28jATB9pmrrZ0G0XfBbMCfP2XH-05CIVJa9WD2_xIQEBy96BLrza9LNSntWz5uIJUeeU7IAC884_Cp5w?session=0&fife"" height=""200"" width=""auto"" /><br><br><img src=""https://doc-0o-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/tb1hfm862t8m5eqlccnh5lvljo/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8Pivn-FiMPZBRaiBQh5LN1B17xe3eW5HvOp8T9EXyR_8rGTRCzDSHnGRnuCv2bvD-0OhSIsbYSWOcNSPaGlfJ1of4FdRqyoi1QWPAa9JK6zAmCqx_KvFbE8j8suE37rB8CJFz4k3FO5Lo0jSUxEtY79PNZZP5zo9JywQMfxd1b4Ja53NiQNVQWJYaJWSBsMIVydj0sAWj7004WHpRpFsLBVT78QiKuFVkU-TlV87GSPl8XIE?session=0&fife"" height=""200"" width=""auto"" /><br><br><img src=""https://doc-14-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/ju8hu6c1501gohp1ajr0sksilc/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8PisIAdCPrdYXr6yLTvcTN6MHO5tCOpFdu34GiB_coALiOoYRBKMeKf8m0ftYakb6BZFBlWwcjSa8sJGLFyXIh-nqBYp3gDRu_NdaUvffvPbs2N78FI1PKQaFzKotnnRiFYHpmISUJxQIFnDel05tgCcxcy7U25WhSnct6r3kc5PE2q-BZ94dupEU4UQxvdP89IkisP6nVdW9ufD8W0ZIR-m_e2TfnDiDyxtyMAgU9NtERmE?session=0&fife"" height=""200"" width=""auto"" />","https://www.youtube.com/embed/WpX3mKAj9Jw https://doc-0s-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/amiadk2n6c5i9tisen4musa7oc/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8Pis-CzM1TZHOwMdU-7WiJUoA9PCxEcuLTTr2YcxEMfKlFb47oO7h6OrIXLlyVge8a9CsLuoNVQvK7HWrSQjBxPiRopNTNZNjKdTV3PWRdGLUiIYXJJHuL8E_khZ0ijhXGL7W3C6GWL9qZN39zurOnSpw2uUFmZZ28jATB9pmrrZ0G0XfBbMCfP2XH-05CIVJa9WD2_xIQEBy96BLrza9LNSntWz5uIJUeeU7IAC884_Cp5w?session=0&fife https://doc-0o-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/tb1hfm862t8m5eqlccnh5lvljo/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8Pivn-FiMPZBRaiBQh5LN1B17xe3eW5HvOp8T9EXyR_8rGTRCzDSHnGRnuCv2bvD-0OhSIsbYSWOcNSPaGlfJ1of4FdRqyoi1QWPAa9JK6zAmCqx_KvFbE8j8suE37rB8CJFz4k3FO5Lo0jSUxEtY79PNZZP5zo9JywQMfxd1b4Ja53NiQNVQWJYaJWSBsMIVydj0sAWj7004WHpRpFsLBVT78QiKuFVkU-TlV87GSPl8XIE?session=0&fife https://doc-14-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/ju8hu6c1501gohp1ajr0sksilc/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8PisIAdCPrdYXr6yLTvcTN6MHO5tCOpFdu34GiB_coALiOoYRBKMeKf8m0ftYakb6BZFBlWwcjSa8sJGLFyXIh-nqBYp3gDRu_NdaUvffvPbs2N78FI1PKQaFzKotnnRiFYHpmISUJxQIFnDel05tgCcxcy7U25WhSnct6r3kc5PE2q-BZ94dupEU4UQxvdP89IkisP6nVdW9ufD8W0ZIR-m_e2TfnDiDyxtyMAgU9NtERmE?session=0&fife","POINT Z (7.18041 51.24215 0)",7.18041,51.24215
"Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/743115296303081/",,"POINT Z (9.3579666 48.8077405 0)",9.3579666,48.8077405
"Blubb Badeparadies
","https://www.facebook.com/groups/630193237595288/permalink/632199157394696/",,"POINT Z (13.4442829 52.4580549 0)",13.4442829,52.4580549
"Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/673799729901305/",,"POINT Z (6.745679 51.47829 0)",6.745679,51.47829
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/656161244998487/",,"POINT Z (7.113899 50.052313 0)",7.113899,50.052313
"Bad Am Südpark",,,"POINT Z (7.0734747 51.4546233 0)",7.0734747,51.4546233
"Freibad","<a href=""https://www.youtube.com/watch?v=Hvjy2iAfKik""><img src=""https://img.youtube.com/vi/Hvjy2iAfKik/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/Hvjy2iAfKik"">https://www.youtube.com/embed/Hvjy2iAfKik</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/635340133747265/","https://www.youtube.com/embed/Hvjy2iAfKik","POINT Z (7.040144 51.030353 0)",7.040144,51.030353
"Stadion Abandoned Water Park","https://www.facebook.com/groups/630193237595288/permalink/647918875822724/",,"POINT Z (107.574703 16.411448 0)",107.574703,16.411448
"Frei- und Hallenbad","https://www.facebook.com/groups/630193237595288/permalink/747673309180613",,"POINT Z (7.600549 50.221553 0)",7.600549,50.221553
"Freibad
","https://www.facebook.com/groups/630193237595288/permalink/643177689630176/",,"POINT Z (7.024604 50.070594 0)",7.024604,50.070594
"Städtisches Bad","Im Abriss:<br><br>https://www.facebook.com/groups/630193237595288/permalink/766492360632041/",,"POINT Z (7.01792 51.455527 0)",7.01792,51.455527
"Schwimmbad",,,"POINT Z (5.8842 50.58401 0)",5.8842,50.58401
"Freibad",,,"POINT Z (4.51022 50.98111 0)",4.51022,50.98111
"Freibad",,,"POINT Z (7.58877 50.30345 0)",7.58877,50.30345
"ehem. Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/738700756744535/",,"POINT Z (13.741565 51.599386 0)",13.741565,51.599386
"Wernerbad","https://www.facebook.com/groups/630193237595288/permalink/648666609081284/",,"POINT Z (13.6093888888889 52.5188611111111 0)",13.6093888888889,52.5188611111111
"Schwimmbad ( Drehort die Welle ) ","<a href=""https://www.youtube.com/watch?v=-PopqahLuIA""><img src=""https://img.youtube.com/vi/-PopqahLuIA/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/-PopqahLuIA"">https://www.youtube.com/embed/-PopqahLuIA</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/630209774260301/  Fotos: https://www.facebook.com/groups/630193237595288/permalink/761762387771705/","https://www.youtube.com/embed/-PopqahLuIA","POINT Z (6.86899 50.87099 0)",6.86899,50.87099
"Pankow Schwimmhalle","https://www.facebook.com/groups/630193237595288/permalink/648670139080931/",,"POINT Z (13.4129914 52.5733991 0)",13.4129914,52.5733991
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/671880740093204/",,"POINT Z (10.648811 51.254405 0)",10.648811,51.254405
"Schwimmbad ",,,"POINT Z (12.3760696 51.352388 0)",12.3760696,51.352388
"Cou Bang - Ho Than Hen Lake","https://www.facebook.com/groups/630193237595288/permalink/655283395086272/",,"POINT Z (106.294543 22.759077 0)",106.294543,22.759077
"Schwimmbad",,,"POINT Z (4.38373000000001 50.7546 0)",4.38373000000001,50.7546
"Bergbad",,,"POINT Z (11.962852 51.59079 0)",11.962852,51.59079
"Entrance Abandoned Water Park Part V","https://www.facebook.com/groups/630193237595288/permalink/647923399155605/",,"POINT Z (107.578803 16.406419 0)",107.578803,16.406419
"Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/672932933321318/",,"POINT Z (6.766419 51.497999 0)",6.766419,51.497999
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/651602558787689/",,"POINT Z (7.3128125 49.6984375 0)",7.3128125,49.6984375
"Thermalbad","https://www.facebook.com/photo.php?fbid=3547190811978664&set=pcb.662968150984463&type=3&theater&ifg=1",,"POINT Z (123.200086 9.225103 0)",123.200086,9.225103
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/654152411866037/",,"POINT Z (6.4678919 50.1496032 0)",6.4678919,50.1496032
"Waterslide Abandoned Water Park","https://www.facebook.com/groups/630193237595288/permalink/647918475822764/",,"POINT Z (107.576098 16.409068 0)",107.576098,16.409068
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/745643789383565/",,"POINT Z (9.06108 48.77635 0)",9.06108,48.77635
"Kristalltherme Fichtelberg","https://www.facebook.com/groups/630193237595288/permalink/641644529783492/",,"POINT Z (11.85337 50.0132 0)",11.85337,50.0132
"Waldfreibad Hirschberg","https://www.facebook.com/groups/630193237595288/permalink/690606111554000/",,"POINT Z (8.282831 51.424414 0)",8.282831,51.424414
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/703309230283688/",,"POINT Z (8.6100448 49.7893303 0)",8.6100448,49.7893303
"Bad am Südpfad","https://www.facebook.com/groups/630193237595288/permalink/640838999864045/",,"POINT Z (7.07478 51.45654 0)",7.07478,51.45654
"Schwimmbad mit Hotel
","https://www.facebook.com/groups/630193237595288/permalink/684201108861167/",,"POINT Z (11.54805 47.75888 0)",11.54805,47.75888
"Hallenbad","<a href=""https://www.youtube.com/watch?v=8m5eJFRYThQ""><img src=""https://img.youtube.com/vi/8m5eJFRYThQ/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/8m5eJFRYThQ"">https://www.youtube.com/embed/8m5eJFRYThQ</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/760333131247964/ Fotos: https://www.facebook.com/groups/630193237595288/permalink/769752156972728/","https://www.youtube.com/embed/8m5eJFRYThQ","POINT Z (7.08662 51.16664 0)",7.08662,51.16664
"Kurbad","https://www.facebook.com/groups/630193237595288/permalink/668155047132440/",,"POINT Z (7.6390961 50.3028887 0)",7.6390961,50.3028887
"Chinarestaurant (Vorsicht vor Anwohnern)","https://m.facebook.com/groups/630193237595288?view=permalink&id=644180436196568",,"POINT Z (6.80222222222222 51.2833333333333 0)",6.80222222222222,51.2833333333333
"Wirtshaus","https://www.facebook.com/groups/630193237595288/permalink/631952597419352/",,"POINT Z (10.09988 51.156715 0)",10.09988,51.156715
"Kino",,,"POINT Z (6.4808 50.80791 0)",6.4808,50.80791
"Disco",,,"POINT Z (9.09118 40.90118 0)",9.09118,40.90118
"Doris Diner Wackerow","https://www.facebook.com/groups/630193237595288/permalink/743798832901394/",,"POINT Z (13.349919 54.106547 0)",13.349919,54.106547
"Icedome (Eishalle)","https://www.facebook.com/groups/630193237595288/permalink/656175051663773/",,"POINT Z (5.61504 50.65441 0)",5.61504,50.65441
"alte Diskothek","https://www.facebook.com/groups/630193237595288/permalink/674636369817641/",,"POINT Z (8.304665 48.80948 0)",8.304665,48.80948
"Kurhaus Stromberg","https://www.facebook.com/groups/630193237595288/permalink/668150903799521/",,"POINT Z (7.7677419 49.9430761 0)",7.7677419,49.9430761
"Disco","https://www.facebook.com/groups/630193237595288/permalink/667103647237580/",,"POINT Z (3.10347222222222 39.8152777777778 0)",3.10347222222222,39.8152777777778
"Tanzschule",,,"POINT Z (7.900341 49.95268 0)",7.900341,49.95268
"Ferienlager","https://www.facebook.com/groups/630193237595288/permalink/680302285917716/",,"POINT Z (13.957787 51.747634 0)",13.957787,51.747634
"Schullandheim Westerburg","https://www.facebook.com/groups/630193237595288/permalink/640347983246480/",,"POINT Z (7.969235 50.567974 0)",7.969235,50.567974
"Gasthof",,,"POINT Z (9.46323 53.15092 0)",9.46323,53.15092
"altes Gasthaus",,,"POINT Z (12.256709 49.086143 0)",12.256709,49.086143
"Ferienpark Almsfeld","https://www.facebook.com/groups/630193237595288/permalink/674548839826394/",,"POINT Z (10.934906 51.750724 0)",10.934906,51.750724
"Ehemaliges aquafit hamburg","https://www.facebook.com/groups/630193237595288/permalink/694489967832281/",,"POINT Z (9.899082 53.556368 0)",9.899082,53.556368
"Gasthaus",,,"POINT Z (8.641449 50.151595 0)",8.641449,50.151595
"Gasthof",,,"POINT Z (13.4260625 50.9384375 0)",13.4260625,50.9384375
"ehem Disko, City Musik Park","https://www.facebook.com/groups/630193237595288/permalink/753011058646838/",,"POINT Z (12.90948 50.80623 0)",12.90948,50.80623
"Gasthaus und Hotel ""Waldkater""","https://www.facebook.com/groups/630193237595288/permalink/662652271016051/",,"POINT Z (10.307206 51.862328 0)",10.307206,51.862328
"Chinarestaurant mit Wohnhaus","https://www.facebook.com/groups/630193237595288/permalink/644018269546118/",,"POINT Z (7.16025 51.72832 0)",7.16025,51.72832
"Cafe",,,"POINT Z (4.35364000000004 51.06002 0)",4.35364000000004,51.06002
"Ferienheim Beuthenfall ","https://www.facebook.com/groups/630193237595288/permalink/761044141176863/",,"POINT Z (14.236977 50.926818 0)",14.236977,50.926818
"Waldheim","https://www.facebook.com/groups/630193237595288/permalink/709835302964414/",,"POINT Z (9.057885 48.723379 0)",9.057885,48.723379
"Green Park",,,"POINT Z (9.53743 41.02181 0)",9.53743,41.02181
"Sportheim 
","https://www.facebook.com/groups/630193237595288/permalink/710732909541320/",,"POINT Z (10.456219 52.192215 0)",10.456219,52.192215
"Fränkisches Wunderland - LEGAL LP
","Zur Infos und Einlass Telefon: 0173 5938462",,"POINT Z (11.4626 49.6576 0)",11.4626,49.6576
"Bordell","https://www.facebook.com/groups/630193237595288/permalink/671763266771618/",,"POINT Z (9.1747534 51.9747975 0)",9.1747534,51.9747975
"Cafe Blumental","https://www.facebook.com/groups/630193237595288/permalink/651572685457343/",,"POINT Z (8.74649 52.12457 0)",8.74649,52.12457
"Freizeitpark","https://www.facebook.com/groups/630193237595288/permalink/675787116369233/",,"POINT Z (115.2650058 -8.6574445 0)"
"Riffifi Club","https://www.facebook.com/groups/630193237595288/permalink/725579714723306/",,"POINT Z (7.14776 49.33291 0)",7.14776,49.33291
"Bowling",,,"POINT Z (4.3738 51.11997 0)",4.3738,51.11997
"Ferienlager","https://www.facebook.com/groups/630193237595288/permalink/710691862878758/",,"POINT Z (11.025264 51.686347 0)",11.025264,51.686347
"ehem. Raststätte",,,"POINT Z (6.967653 49.207595 0)",6.967653,49.207595
"verl. Eissporthalle",,,"POINT Z (6.256639 50.818971 0)",6.256639,50.818971
"Geisterraststätte Walensee",,,"POINT Z (9.14545 47.12276 0)",9.14545,47.12276
"Ferienlager",,,"POINT Z (10.885 51.752222 0)",10.885,51.752222
"Erholungsheim Merzig",,,"POINT Z (6.617439 49.475153 0)",6.617439,49.475153
"Ferienlager","https://www.facebook.com/groups/630193237595288/permalink/634700587144553/",,"POINT Z (11.358639 50.672583 0)",11.358639,50.672583
"Campingplatz","https://www.facebook.com/verlassenvergessen/photos/pcb.659617814652830/2645015115601059/?type=3&theater&ifg=1",,"POINT Z (-0.656861111111111 38.0549166666667 0)"
"Restaurant vienna",,,"POINT Z (16.413333 48.22 0)",16.413333,48.22
"Volksgarten","https://www.facebook.com/groups/630193237595288/permalink/652345018713443/",,"POINT Z (9.9087819 49.771479 0)",9.9087819,49.771479
"Kneipe/Bordell","https://www.facebook.com/groups/630193237595288/permalink/758215038126440/",,"POINT Z (10.473263 52.168503 0)",10.473263,52.168503
"Gasthaus","https://www.facebook.com/groups/630193237595288/permalink/684649718816306/",,"POINT Z (12.882067 48.339955 0)",12.882067,48.339955
"Bordell mit Wettbüro","https://www.facebook.com/groups/630193237595288/permalink/641449356469676/",,"POINT Z (7.78125 51.66127 0)",7.78125,51.66127
"Arena","https://www.facebook.com/groups/630193237595288/permalink/660581511223127/",,"POINT Z (-57.8651944444444 -34.4365277777778 0)"
"Gasthaus","https://www.facebook.com/groups/630193237595288/permalink/656401594974452/",,"POINT Z (6.3352 50.758487 0)",6.3352,50.758487
"Wirtshaus","https://www.facebook.com/groups/630193237595288/permalink/656129088335036/",,"POINT Z (11.3561545 48.0327634 0)",11.3561545,48.0327634
"Einkaufszentrum","https://www.facebook.com/groups/630193237595288/permalink/653262005288411/",,"POINT Z (99.841216 6.324873 0)",99.841216,6.324873
"Zum Grünen Jäger","<a href=""https://www.youtube.com/watch?v=4k-Ja_j3qso""><img src=""https://img.youtube.com/vi/4k-Ja_j3qso/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/4k-Ja_j3qso"">https://www.youtube.com/embed/4k-Ja_j3qso</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/644022766212335/","https://www.youtube.com/embed/4k-Ja_j3qso","POINT Z (6.952842 51.314418 0)",6.952842,51.314418
"Der Ballsaal mit Kronleuchter","https://www.facebook.com/groups/630193237595288/permalink/650795472201731/                          Beitrag 2 :           https://www.facebook.com/groups/630193237595288/permalink/771005146847429/",,"POINT Z (12.82243 50.83042 0)",12.82243,50.83042
"Casino",,,"POINT Z (5.16155000000003 51.19165 0)",5.16155000000003,51.19165
"Einkaufszentrum","https://www.facebook.com/photo.php?fbid=3525056957525383&set=pcb.658052198142725&type=3&theater&ifg=1",,"POINT Z (124.607616 11.007113 0)",124.607616,11.007113
"FDGB Heim","https://www.facebook.com/groups/630193237595288/permalink/678249972789614/",,"POINT Z (11.145592 51.718786 0)",11.145592,51.718786
"Bücherei","https://www.facebook.com/photo.php?fbid=3544294555601623&set=pcb.662320997715845&type=3&theater&ifg=1",,"POINT Z (125.002608 11.236486 0)",125.002608,11.236486
"Vergnügungspark","https://www.facebook.com/photo.php?fbid=3518807918150287&set=pcb.656653844949227&type=3&theater&ifg=1",,"POINT Z (105.817296 21.073144 0)",105.817296,21.073144
"Kartbahn","https://www.facebook.com/groups/630193237595288/permalink/652196402061638/",,"POINT Z (7.4854422 51.6902844 0)",7.4854422,51.6902844
"Park","https://www.facebook.com/photo.php?fbid=3518775888153490&set=oa.3493606644036931&type=3&theater&ifg=1",,"POINT Z (105.732272 20.997813 0)",105.732272,20.997813
"Zirkus","https://www.facebook.com/photo.php?fbid=3494516837246062&set=pcb.651100708837874&type=3&theater&ifg=1",,"POINT Z (106.991282 20.92472 0)",106.991282,20.92472
"Park Dong Xanh","https://www.facebook.com/photo.php?fbid=3518724708158608&set=pcb.656633231617955&type=3&theater&ifg=1",,"POINT Z (108.082794 13.982718 0)",108.082794,13.982718
"Strip Club","https://www.facebook.com/groups/630193237595288/permalink/637836403497638/",,"POINT Z (5.7997782 51.0918514 0)",5.7997782,51.0918514
"Bordell","https://www.facebook.com/groups/630193237595288/permalink/726078401340104/",,"POINT Z (8.42353 49.95481 0)",8.42353,49.95481
"Botanischer Garten","https://www.facebook.com/groups/630193237595288/permalink/648264515788160/",,"POINT Z (107.959458 12.71069 0)",107.959458,12.71069
"Karneval",,,"POINT Z (4.035427 51.3800024 0)",4.035427,51.3800024
"Disco",,,"POINT Z (8.49393 40.12243 0)",8.49393,40.12243
"Ferienpark","https://www.facebook.com/groups/630193237595288/permalink/700214353926509/",,"POINT Z (13.07971 48.92501 0)",13.07971,48.92501
"Laden","https://www.facebook.com/groups/630193237595288/permalink/655568205057791/",,"POINT Z (7.450217 52.282606 0)",7.450217,52.282606
"Naturpark","https://www.facebook.com/photo.php?fbid=3515860758445003&set=pcb.655980881683190&type=3&theater&ifg=1",,"POINT Z (106.993387 20.792011 0)",106.993387,20.792011
"Kinderferienlager","https://www.facebook.com/groups/630193237595288/permalink/643911002890178/",,"POINT Z (13.724909 54.321475 0)",13.724909,54.321475
"Sportgelände","https://www.facebook.com/photo.php?fbid=3521855004512245&set=pcb.657339224880689&type=3&theater&ifg=1",,"POINT Z (105.648311 21.45618 0)",105.648311,21.45618
"Casino","https://www.facebook.com/groups/630193237595288/permalink/640928153188463/",,"POINT Z (12.268786 51.899344 0)",12.268786,51.899344
"Helenenhöhe","https://www.facebook.com/groups/630193237595288/permalink/650893422191936/",,"POINT Z (7.1761198 51.7591036 0)",7.1761198,51.7591036
"Ballhaus","https://www.facebook.com/groups/630193237595288/permalink/711552616126016/",,"POINT Z (13.083136 51.999914 0)",13.083136,51.999914
"Sportanlage",,,"POINT Z (9.28406 40.07393 0)",9.28406,40.07393
"Disco","https://www.facebook.com/groups/630193237595288/permalink/649914288956516/",,"POINT Z (11.4596428 53.8482394 0)",11.4596428,53.8482394
"Moulin Rouge","https://www.facebook.com/groups/630193237595288/permalink/648528392428439/                      Wichtig:     https://www.facebook.com/groups/630193237595288/permalink/764013667546577/",,"POINT Z (6.232145 51.094422 0)",6.232145,51.094422
"Club","https://www.facebook.com/groups/630193237595288/permalink/737371846877426",,"POINT Z (8.6044625 49.3490004 0)",8.6044625,49.3490004
"Freizeitpark","https://www.facebook.com/groups/630193237595288/permalink/650582052223073/",,"POINT Z (7.566116 50.139348 0)",7.566116,50.139348
"Puff","https://www.facebook.com/groups/630193237595288/permalink/648019102479368/",,"POINT Z (6.3062794 51.7208023 0)",6.3062794,51.7208023
"Veranstaltungshaus mit Bühne-Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/655078065106805/",,"POINT Z (12.922387 52.388444 0)",12.922387,52.388444
"Sessellift",,,"POINT Z (8.86418 39.65868 0)",8.86418,39.65868
"Kegelbahn","https://www.facebook.com/groups/630193237595288/permalink/657726451508633/",,"POINT Z (7.561915 52.268326 0)",7.561915,52.268326
"ehemaliges Bordell","https://www.facebook.com/groups/630193237595288/permalink/643429372938341/",,"POINT Z (7.21658 51.58451 0)",7.21658,51.58451
"Feriendorf","https://www.facebook.com/groups/630193237595288/permalink/646696055945006/",,"POINT Z (12.1606073 50.7615396 0)",12.1606073,50.7615396
